		G Halliwell	Conservative	13285

Bosworth	67114	WL Wyatt	Labour	25334	Leicestershire	East Midlands
		PL Braithwaite	Conservative	19583
		JH David	Liberal	10652

Bothwell	56718	J Hamilton	Labour	27556	Ayrshire and Lanark	West Scotland
		JB Highgate	Conservative	18068

Bournemouth East and Christchurch	63750	JH Cordle	Conservative	26852	Dorset	South West
		AG Reynard	Labour	10447
		AC McLeish	Liberal	10304

Bournemouth West	70238	JB Eden	Conservative	26114	Dorset	South West
		GW Spicer	Labour	13975
		JF Mills	Liberal	11681

Bradford East	43416	F McLeavy	Labour	17945	West Yorkshire	Yorkshire
		DT Lewis	Conservative and National Liberal	11075

Bradford North	51062	BT Ford	Labour	17905	West Yorkshire	Yorkshire
		WJ Taylor	Conservative and National Liberal	16507
		E Robinson	Liberal	6642

Bradford South	57768	G Craddock	Labour	21004	West Yorkshire	Yorkshire
		JDW Bottomley	Conservative and National Liberal	17097
		A Clegg	Liberal	7286

Bradford West	50912	A Tiley	Conservative and National Liberal	21121	West Yorkshire	Yorkshire
		CN Haseldine	Labour	17974

Brecon and Radnor	50159	TE Watkins	Labour	23967	Powys	Wales
		FT Stevens	Conservative	15415
		TR Morgan	Plaid Cymru	2165

Brentford and Chiswick	38467	DG Smith	Conservative	14019	Hounslow	South London
		DW Chalkley	Labour	13475
		MD Jones	Liberal	2951

Bridgwater	57941	G Wills	Conservative	20822	Somerset	South West
		NJ Hart	Labour	14645
		PG Watkins	Liberal	9009
		MLdeV Hart	Independent	2038

Bridlington	55268	RF Wood	Conservative	22729	Humberside	Humberside
		JK McNamara	Labour	9002
		JJ MacCallum	Liberal	8494

Brierley Hill	80218	JE Talbot	Conservative	33370	West Midlands	West Midlands
		PK Archer	Labour	28968
		WH Brown	Independent Anti-Common Market	1820

Brigg	76420	EL Mallalieu	Labour	29480	Humberside	Humberside
		RC Baker	Conservative	22674
		KW Baynes	Liberal	7088

Brighouse and Spenborough	55063	GC Jackson	Labour	20734	West Yorkshire	Yorkshire
		MN Shaw	Conservative and National Liberal	19812
		J Pickles	Liberal	6411

Brighton Kemptown	61820	DH Hobden	Labour	22308	East Sussex	South East
		DP James	Conservative	22301

Brighton Pavilion	56391	LWB Teeling	Conservative	20998	East Sussex	South East
		P Nurse	Labour	11148
		DR Sinnatt	Liberal	7362

Bristol Central	41367	AMF Palmer	Labour	16207	Bristol Area	West
		JRE Taylor	Conservative	11616
		DHR Burgess	Independent	1936

Bristol North East	62229	ACN Hopkins	Conservative and National Liberal	22423	Bristol Area	West
		RFH Dobson	Labour	21212
		AM Pearce	Independent Liberal	4346

Bristol North West	59025	M McLaren	Conservative	22129	Bristol Area	West
		DJ Watkins	Labour	21030
		TG Douglas	Liberal	5883

Bristol South	57449	WA Wilkins	Labour	26569	Bristol Area	West
		RW Wall	Conservative	15282

Bristol South East	62150	AN Wedgwood Benn	Labour	29117	Bristol Area	West
		RS O'Brien	Conservative	19282

Bristol West	50052	RG Cooke	Conservative	21230	Bristol Area	West
		K Wedmore	Liberal	7366
		D McLaren	Labour	7306
		PM Kingston	Taxpayers' Coalition Party	709

Brixton	49903	M Lipton	Labour	16518	Lambeth	South London
		KP Payne	Conservative	11934

Bromley	49915	JL Hunt	Conservative	20417	Bromley	South London
		JC Binns	Labour	9090
		WI Shipley	Liberal	8650
		AJW Haigh	Independent Nuclear Disarmament	461
		E Grant	Socialist Party of Great Britain	234

Bromsgrove	73272	JCG Dance	Conservative	29616	Hereford and Worcestershire	Severn
		NP Lister	Labour	22673
		SL Stockdale	Liberal	8485

Buckingham	58109	IR Maxwell	Labour	23085	Buckinghamshire	Essex
		ME Kellett	Conservative	21604
		JR Wallis	Liberal	5578

Buckinghamshire South	81466	RM Bell	Conservative	33905	Buckinghamshire	Essex
		RK Brown	Liberal	16151
		J Ryan	Labour	14216

Burnley	54411	D Jones	Labour	25244	Lancashire	Lancashire
		T Mitchell	Conservative	12365
		MR Mason	Liberal	6833

Burton	59083	JC Jennings	Conservative	25236	Staffordshire	Severn
		TS Pritchard	Labour	22161

Bury and Radcliffe	65708	D Ensor	Labour	23865	Western Manchester	Greater Manchester
		JC Bidgood	Conservative	22639
		CL Scholes	Liberal	7589

Bury St Edmunds	61143	EW Griffiths	Conservative	25206	Suffolk	East Anglia
		NJ Insley	Labour	20216
		R Afton	Liberal	4840

Caernarvon	40671	GO Roberts	Labour	17777	Gwynedd	Wales
		SM Roberts	Conservative	7915
		RE Jones	Plaid Cymru	6998

Caerphilly	45969	N Edwards	Labour	26001	Mid Glamorgan and Gwent	Wales
		RJ Maddocks	Conservative	6086
		P Williams	Plaid Cymru	3956

Caithness and Sutherland	27291	GY Mackie	Liberal	7894	Highland	East Scotland
		JB Urquhart	Labour	6619
		P Maitland	Conservative	4550
		JM Young	Independent Conservative	2795

Cambridge	60365	WH Kerr	Conservative	20720	Cambridgeshire	East Anglia
		RMD Davies	Labour	19331
		MWB O'Loughlin	Liberal	7723

Cambridgeshire	65015	FL Pym	Conservative	24883	Cambridgeshire	East Anglia
		EL Rutherford	Labour	17636
		R Moore	Liberal	9347

Cannock	72149	J Lee	Labour	31608	Staffordshire	Severn
		CJP Vereker	Conservative	23334

Canterbury	67639	L Thomas	Conservative	26827	Kent	South East
		GS Cobbett	Labour	15211
		EW Moss	Liberal	9582

Cardiff North	60632	DS Box	Conservative	21837	South Glamorgan	Wales
		JA Reynolds	Labour	18215
		DG Rees	Liberal	7806
		EP Roberts	Plaid Cymru	1058

Cardiff South East	65632	LJ Callaghan	Labour	30129	South Glamorgan	Wales
		ER Dexter	Conservative	22288

Cardiff West	57511	TG Thomas	Labour	25998	South Glamorgan	Wales
		KT Flynn	Conservative	17941

Cardigan	37964	ER Bowen	Liberal	11500	Dyfed	Wales
		DJ Davies	Labour	9281
		AJ Ryder	Conservative	5897
		GW Evans	Plaid Cymru	3262

Carlisle	49121	RH Lewis	Labour	19169	Cumbria	North
		PTS Boydell	Conservative	17049
		BG Ashmore	Liberal	4617
		DM Johnson	Independent Conservative	1227

Carlton	71285	K Pickthorn	Conservative	27896	Nottinghamshire	East Midlands
		RB Mellor	Labour	21546
		MG Payne	Liberal	10034

Carmarthen	55786	M Lloyd George	Labour	21424	Dyfed	Wales
		AT Davies	Liberal	15210
		G Evans	Plaid Cymru	5495
		HE Protheroe-Beynon	Conservative	4996

Carshalton	66637	W Elliot	Conservative	26118	Sutton	South London
		B Thomas	Labour	16105
		JHG Browne	Liberal	11207

Cheadle	86743	WS Shepherd	Conservative	33911	Eastern Manchester	Greater Manchester
		RN Cuss	Liberal	25220
		SNM Moxley	Labour	13379

Chelmsford	70158	NAF St. John-Stevas	Conservative	27849	Essex	Essex
		EG Lawrence	Labour	20816
		WP Longhurst	Liberal	9414

Chelsea	43515	JSS Litchfield	Conservative	16802	Kensington and Chelsea	North London
		JMY Dickens	Labour	6868
		ACS Thomas	Liberal	3635

Cheltenham	54120	AD Dodds-Parker	Conservative	19797	Gloucestershire	West
		H Gray	Labour	14557
		JA Lemkin	Liberal	7568

Chertsey	58960	LF Heald	Conservative	22497	Surrey	South
		AJ Edwards	Labour	14513
		FMJ Lee	Liberal	8844

Chester, City Of	59654	JM Temple	Conservative	23172	Cheshire	Severn
		AB Blond	Labour	16708
		PJ Samuel	Liberal	7583

Chesterfield	66138	EG Varley	Labour	29452	Derbyshire	East Midlands
		WG Blake	Conservative	14944
		DA McKie	Liberal	7738

Chester-le-Street	55076	N Pentland	Labour	32895	Durham	North
		JM Gorst	Conservative	10851

Chichester	70637	WH Loveys	Conservative	30225	West Sussex	South East
		DG Kinsella	Liberal	11912
		AJ Cohen	Labour	10155

Chigwell	53398	JA Biggs-Davison	Conservative	20699	Essex	Essex
		E Moonman	Labour	16978
		G Collis	Liberal	6058

Chippenham	55111	D Awdry	Conservative	18089	Wiltshire	West
		CW Layton	Liberal	16546
		GH Radice	Labour	10086

Chislehurst	60678	P Hornsby-Smith	Conservative	22251	Bromley	South London
		RW Huzzard	Labour	20736
		SM Hobday	Liberal	7291

Chorley	60330	C Kenyon	Labour	24710	Lancashire	Lancashire
		JHV Sutcliffe	Conservative	20997
		AW Bell	Liberal	5331

Cirencester and Tewkesbury	61626	N Ridley	Conservative	24786	Gloucestershire	West
		JM Bowyer	Labour	15518
		AG de Montmorency	Liberal	7790

Clapham	52826	M McKay	Labour	17657	Wandsworth	South London
		A Glyn	Conservative	17101
		P Lyden-Cowan	Liberal	2611
		DG Russell	Radical Liberal	847

Cleveland	76693	J Tinn	Labour	28596	Cleveland	North
		GW Proudfoot	Conservative	24124
		JW Stevens	Liberal	11387

Clitheroe	44594	FF Pearson	Conservative	18559	Lancashire	Lancashire
		EDH Hoyle	Labour	14278
		M Strange	Liberal	5209

Coatbridge and Airdrie	53863	J Dempsey	Labour	27178	Glasgow area	West Scotland
		AW Thomson	Conservative	16580

Colchester	61742	A Buck	Conservative	23319	Essex	Essex
		CCP Williams	Labour	19780
		EW Rodnight	Liberal	7566

Colne Valley	52006	AEP Duffy	Labour	18537	West Yorkshire	Yorkshire
		RS Wainwright	Liberal	18350
		AC Alexander	Conservative	7207

Consett	56792	W Stones	Labour	29676	Durham	North
		DW Stokoe	Conservative	13901

Conway	46151	PJM Thomas	Conservative	18753	Clwyd	Wales
		G Roberts	Labour	15234
		G Hughes	Plaid Cymru	3058

Cornwall North	43076	JSR Scott-Hopkins	Conservative	16352	Cornwall	South West
		CMK Bruton	Liberal	15683
		RS Dash	Labour	3497
		EGC Voullaire	Independent	265

Coventry East	77821	RHS Crossman	Labour	36246	West Midlands	West Midlands
		IRE Gow	Conservative	23208
		H Bourne	Communist	1138

Coventry North	54401	M Edelman	Labour	23355	West Midlands	West Midlands
		MRD Heseltine	Conservative	19825
		R Robinson	Independent	1112

Coventry South	70992	W Wilson	Labour	29240	West Midlands	West Midlands
		PN Hocking	Conservative	27407

Crewe	52175	SS Allen	Labour	23579	Cheshire	Severn
		AG Barbour	Conservative	17657

Crosby	57771	RG Page	Conservative	21538	Merseyside	Lancashire
		R Hodge	Labour	14158
		NWM Sellers	Liberal	8590

Croydon North East	56765	BB Weatherill	Conservative	19930	Croydon	South London
		D Storer	Labour	16099
		SRR de la Mahotiere	Liberal	6567

Croydon North West	56122	FW Harris	Conservative	19577	Croydon	South London
		JAP Palmer	Labour	13967
		REJ Banks	Liberal	8201

Croydon South	63443	RHM Thompson	Conservative	24854	Croydon	South London
		T Burgess	Labour	22265

Dagenham	71424	J Parker	Labour	32851	Barking and Dagenham	North London
		GE Currie	Conservative	9461
		PT Humphrey	Liberal	7301
		K Halpin	Communist	1070

Darlington	58051	EJ Fletcher	Labour	21751	Cleveland	North
		AT Bourne-Arton	Conservative	19841
		JG Pease	Liberal	6578

Dartford	72305	S Irving	Labour	27371	Kent	South East
		JJ Davis	Conservative	22496
		M Janis	Liberal	9047

Darwen	58014	C Fletcher-Cooke	Conservative	20343	Lancashire	Lancashire
		GR Cryer	Labour	15559
		SC Holt	Liberal	12641

Dearne Valley	59617	E Wainwright	Labour	38101	South Yorkshire	Humberside
		B Bligh	Conservative	9069

Denbigh	54032	WGO Morgan	Conservative	17970	Clwyd	Wales
		WBE Ellis-Jones	Liberal	13331
		S Williams	Labour	8754
		DA Jones	Plaid Cymru	3444

Deptford	47124	JE Silkin	Labour	17676	Lewisham	South London
		MM Leask	Conservative	8248
		CMH Atkins	Independent	2386

Derby North	54318	N MacDermot	Labour	21386	Derbyshire	East Midlands
		DH Hene	Conservative	13991
		AL Smart	Liberal	5057

Derby South	51944	PJ Noel-Baker	Labour	22432	Derbyshire	East Midlands
		TM Wray	Conservative	16420

Derbyshire North East	77285	T Swain	Labour	38657	Derbyshire	East Midlands
		MF Spungin	Conservative	21564

Derbyshire South East	70245	T Park	Labour	29528	Derbyshire	East Midlands
		P Myers	Conservative	28655

Derbyshire West	44344	AM Crawley	Conservative	16825	Derbyshire	East Midlands
		RL Gardner-Thorpe	Liberal	11559
		J Dilks	Labour	9669

Devizes	55514	CA Morrison	Conservative	21118	Wiltshire	West
		IHH Rogers	Labour	17170
		MP Fogarty	Liberal	6881

Devon North	44510	JJ Thorpe	Liberal	19031	Devon	South West
		MHB Peto	Conservative	13895
		AF Paton	Labour	4603

Dewsbury	55341	D Ginsburg	Labour	21284	West Yorkshire	Yorkshire
		BM Garden	Conservative	15046
		A Allsopp	Liberal	7679

Doncaster	57748	H Walker	Labour	23845	South Yorkshire	Humberside
		APL Barber	Conservative	22732
		GP Broadhead	Independent	1201

Don Valley	73120	R Kelley	Labour	42452	South Yorkshire	Humberside
		DP Jeffcock	Conservative	16593

Dorking	54032	GE Sinclair	Conservative	23862	Surrey	South
		DS Tilbe	Labour	9806
		WS Watson	Liberal	8773
		B Davies	Patriotic Party	476

Dorset North	50065	RH Glyn	Conservative	19898	Dorset	South West
		RA Lamb	Liberal	14768
		JF Armstrong	Labour	6253

Dorset South	59963	EM King	Conservative	21209	Dorset	South West
		NG Barnett	Labour	20274
		E. of Mayo	Liberal	7100

Dorset West	44951	KSDW Digby	Conservative	17841	Dorset	South West
		LW King	Labour	10631
		MA Pinney	Liberal	8242

Dover	64876	DH Ennals	Labour	24115	Kent	South East
		JSW Arbuthnot	Conservative	23697
		BW Budd	Liberal	5843

Down North	97151	GBH Currie	Ulster Unionist Party	45091	Northern Ireland	Northern Ireland
		E Bell	NI Labour	11571
		AH McElroy	Liberal	3797
		P McGrattan	Republican	855

Down South	77391	LPS Orr	Ulster Unionist Party	32922	Northern Ireland	Northern Ireland
		G Mussen	Republican	11031
		S Thompson	NI Labour	6260
		H Simonds-Gooding	Liberal	5610

Dudley	74562	GEC Wigg	Labour	30250	West Midlands	West Midlands
		DAR Howell	Conservative	19980
		RCS Fowler	Liberal	6829

Dulwich	64568	SC Silkin	Labour	22320	Lambeth	South London
		M Stevens	Conservative	19415
		FG Redman	Liberal	5627
		F Palmer	Christian Socialist	265

Dumfries	57502	HSP Monro	Conservative	22816	Dumfries and Galloway	West Scotland
		I Jordan	Labour	18360
		J Gair	Scottish National Party	5726

Dunbartonshire East	72528	CR Bence	Labour	32948	Glasgow area	West Scotland
		TW Strachan	Conservative	25137
		J Reid	Communist	1171

Dunbartonshire West	50608	T Steele	Labour	21079	Glasgow area	West Scotland
		PT Smollett	Conservative	15448
		A Gray	Scottish National Party	5004

Dundee East	59451	GM Thomson	Labour	26062	Tayside	East Scotland
		JLR Marshall	Conservative and National Liberal	21499

Dundee West	62317	PM Doig	Labour	27090	Tayside	East Scotland
		HC Scarlett	Conservative and National Liberal	22473
		DP Bowman	Communist	1228

Dunfermline	47288	A Hunter	Labour	22468	Fife	East Scotland
		I Kirkwood	Conservative and National Liberal	14033

Durham	60984	CFC Grey	Labour	32818	Durham	North
		JM Whittaker	Conservative	15209

Durham North West	47812	E Armstrong	Labour	26006	Durham	North
		KL Ellis	Conservative	11280

Ealing North	59321	WJ Molloy	Labour	20809	Ealing	South London
		JW Barter	Conservative	20782
		DFJ Wood	Liberal	6532

Ealing South	51714	B Batsford	Conservative	22121	Ealing	South London
		JJ Jaffé	Labour	14104

Easington	56229	E Shinwell	Labour	34028	Durham	North
		GW Rossiter	Conservative	8270

Eastbourne	70251	CS Taylor	Conservative	26410	East Sussex	South East
		S Terrell	Liberal	15441
		JEM Baker	Labour	12034

East Grinstead	70072	EVE Emmet	Conservative	29094	East Sussex	South East
		RG Holme	Liberal	14753
		WH Hill	Labour	10859

East Ham North	35656	RE Prentice	Labour	14501	Newham	North London
		JHS Bangay	Conservative	9524

East Ham South	38121	AE Oram	Labour	17069	Newham	North London
		RJ Watts	Conservative	8797

Eastleigh	61334	DEC Price	Conservative	23429	Hampshire	South
		JSF Boswell	Labour	21341
		JF Rice	Liberal	6685

Ebbw Vale	37936	M Foot	Labour	25220	Mid Glamorgan and Gwent	Wales
		BM Rhys Williams	Conservative	4949

Eccles	58138	L Carter-Jones	Labour	25915	Central Manchester	Greater Manchester
		JJ Hodgson	Conservative	19277

Edinburgh Central	36588	T Oswald	Labour	14124	Edinburgh area	East Scotland
