Blyth Valley	59104	R Campbell	Labour	19604	Northumberland	North
		RM Brownlow	SDP-Liberal Alliance	18751
		R Kinghorn	Conservative	7823

Bolsover	65452	DE Skinner	Labour	28453	Derbyshire	East Midlands
		MR Lingens	Conservative	14333
		MH Fowler	SDP-Liberal Alliance	7836

Bolton North East	59382	PG Thurnham	Conservative	20742	Western Manchester	Greater Manchester
		FR White	Labour	19929
		JH Alcock	SDP-Liberal Alliance	6060

Bolton South East	65932	DW Young	Labour	26791	Western Manchester	Greater Manchester
		S Windle	Conservative	15410
		F Harasiwka	SDP-Liberal Alliance	7161

Bolton West	69843	TG Sackville	Conservative	24779	Western Manchester	Greater Manchester
		GJ Harkin	Labour	20186
		DT Eccles	SDP-Liberal Alliance	10936

Boothferry	75176	DM Davis	Conservative	31716	Humberside	Humberside
		JD Davies	SDP-Liberal Alliance	12746
		R Donson	Labour	12498

Bootle	71765	A Roberts	Labour	34975	Merseyside	Lancashire
		PR Papworth	Conservative	10498
		P Denham	SDP-Liberal Alliance	6820

Bosworth	77186	DAS Tredinnick	Conservative	34145	Leicestershire	East Midlands
		DC Bill	SDP-Liberal Alliance	17129
		RS Hall	Labour	10787
		D Freer	Green	660

Bournemouth East	75232	DA Atkinson	Conservative	30925	Dorset	South West
		J Millward	SDP-Liberal Alliance	16242
		IA Taylor	Labour	5885

Bournemouth West	74444	JV Butterfill	Conservative	30117	Dorset	South West
		PGM Craven	SDP-Liberal Alliance	17466
		RW Jones	Labour	7018

Bow and Poplar	59178	M Gordon	Labour	15746	Tower Hamlets	North London
		E Flounders	SDP-Liberal Alliance	11115
		DC Hughes	Conservative	6810
		PS Chappell	Workers Revolutionary Party	274

Bradford North	67430	CP Wall	Labour	21009	West Yorkshire	Yorkshire
		GJ Lawler	Conservative	19376
		AM Berkeley	SDP-Liberal Alliance	8656

Bradford South	69588	GR Cryer	Labour	21230	West Yorkshire	Yorkshire
		GT Hall	Conservative	20921
		T Lindley	SDP-Liberal Alliance	9109

Bradford West	70763	MF Madden	Labour	25775	West Yorkshire	Yorkshire
		I Duncan-Smith	Conservative	18224
		M Moghal	SDP-Liberal Alliance	5657

Braintree	76994	AH Newton	Conservative	32978	Essex	Essex
		IG Bing	SDP-Liberal Alliance	16121
		B Stapleton	Labour	11764

Brecon and Radnor	49394	RAL Livsey	SDP-Liberal Alliance	14509	Powys	Wales
		JP Evans	Conservative	14453
		FR Willey	Labour	12180
		JH Davies	Plaid Cymru	535

Brent East	61020	KR Livingstone	Labour	16772	Brent	North London
		HS Crawley	Conservative	15119
		DW Finkelstein	SDP-Liberal Alliance	5710
		RQ Dooley	Independent Labour	1035
		M Litvinoff	Green	716

Brent North	63081	R Boyson	Conservative	26823	Brent	North London
		P Patel	Labour	11103
		C Mularczyk	SDP-Liberal Alliance	6868

Brent South	62772	P Boateng	Labour	21140	Brent	North London
		AJ Paterson	Conservative	13209
		MT Harskin	SDP-Liberal Alliance	6375

Brentford and Isleworth	71715	B Hayhoe	Conservative	26230	Hounslow	South London
		A Keen	Labour	18277
		DMW Wilks	SDP-Liberal Alliance	9626
		T Cooper	Green	849

Brentwood and Ongar	67521	RA McCrindle	Conservative	32258	Essex	Essex
		NR Amor	SDP-Liberal Alliance	13337
		JW Orpe	Labour	7042
		ME Willis	Green	686

Bridgend	57389	WJ Griffiths	Labour	21893	Mid Glamorgan and Gwent	Wales
		P Hubbard-Miles	Conservative	17513
		R Smart	SDP-Liberal Alliance	5590
		L McAllister	Plaid Cymru	1065

Bridgwater	67480	TJ King	Conservative	27177	Somerset	South West
		C Clarke	SDP-Liberal Alliance	15982
		J Turner	Labour	9594

Bridlington	80126	JE Townend	Conservative	32351	Humberside	Humberside
		EI Marshall	SDP-Liberal Alliance	15030
		LM Bird	Labour	10653
		RD Myerscough	Green	983

Brigg and Cleethorpes	80096	MR Brown	Conservative	29723	Humberside	Humberside
		I Powney	SDP-Liberal Alliance	17475
		T Geraghty	Labour	13876

Brighton Kemptown	60271	A Bowden	Conservative	24031	East Sussex	South East
		JS Bassam	Labour	14771
		C Berry	SDP-Liberal Alliance	6080

Brighton Pavilion	58910	HJ Amery	Conservative	22056	East Sussex	South East
		DS Hill	Labour	12914
		KF Carey	SDP-Liberal Alliance	8459

Bristol East	63840	J Sayeed	Conservative	21906	Bristol Area	West
		RR Thomas	Labour	17783
		DME Foster	SDP-Liberal Alliance	10247
		PM Kingston	National Front	286

Bristol North West	72876	MC Stern	Conservative	26953	Bristol Area	West
		TW Walker	Labour	20001
		JMG Kirkcaldy	SDP-Liberal Alliance	10885

Bristol South	68733	D Primarolo	Labour	20798	Bristol Area	West
		PS Cutcher	Conservative	19394
		HS Long	SDP-Liberal Alliance	9952
		GR Vowles	Green	600
		CM Meghji	Red Front	149

Bristol West	72357	WA Waldegrave	Conservative	24695	Bristol Area	West
		GRP Ferguson	SDP-Liberal Alliance	16992
		MC Georghiou	Labour	11337
		GA Dorey	Green	1096
		V Ralph	Communist	134

Bromsgrove	69494	HD Miller	Conservative	29051	Hereford and Worcestershire	Severn
		JD Ward	Labour	12366
		DL Cropp	SDP-Liberal Alliance	11663

Broxbourne	70631	MA Roe	Conservative	33567	Hertfordshire	Essex
		E Yates	SDP-Liberal Alliance	10572
		P Parry	Labour	8984

Broxtowe	71780	JT Lester	Conservative	30462	Nottinghamshire	East Midlands
		K Fleet	Labour	13811
		KM Melton	SDP-Liberal Alliance	12562

Buckingham	70036	GGH Walden	Conservative	32162	Buckinghamshire	Essex
		CM Burke	SDP-Liberal Alliance	13636
		M Groucutt	Labour	9053

Burnley	65956	PL Pike	Labour	25140	Lancashire	Lancashire
		H Elletson	Conservative	17583
		RH Baker	SDP-Liberal Alliance	9241

Burton	73252	IJ Lawrence	Conservative	29160	Staffordshire	Severn
		D Heptonstall	Labour	19330
		KA Hemsley	SDP-Liberal Alliance	9046

Bury North	67961	AJH Burt	Conservative	28097	Western Manchester	Greater Manchester
		D Crausby	Labour	21186
		D Vasmer	SDP-Liberal Alliance	6804

Bury South	65039	DAG Sumberg	Conservative	23878	Western Manchester	Greater Manchester
		D Boden	Labour	21199
		DA Eyre	SDP-Liberal Alliance	6772

Bury St Edmunds	76619	E Griffiths	Conservative	33672	Suffolk	East Anglia
		R Harland	SDP-Liberal Alliance	12214
		CL Greene	Labour	9841
		IMJ Wakelam	Green	1057

Caernarfon	45661	DW Wigley	Plaid Cymru	20338	Gwynedd	Wales
		FFE Aubel	Conservative	7536
		D Rhys Williams	Labour	5632
		JH Parsons	SDP-Liberal Alliance	2103

Caerphilly	64154	R Davies	Labour	28698	Mid Glamorgan and Gwent	Wales
		ME Powell	Conservative	9531
		MG Butlin	SDP-Liberal Alliance	6923
		LG Whittle	Plaid Cymru	3955

Caithness and Sutherland	31279	RAR Maclennan	SDP-Liberal Alliance	12338	Highland	East Scotland
		RL Hamilton	Conservative	3844
		A Byron	Labour	3437
		K MacGregor	Scottish National Party	2371
		WA Mowat	Independent Liberal	686
		B Planterose	Green	333

Calder Valley	73398	D Thompson	Conservative	25892	West Yorkshire	Yorkshire
		DM Chaytor	Labour	19847
		DT Shutt	SDP-Liberal Alliance	13761

Cambridge	69336	RV Rhodes James	Conservative	21624	Cambridgeshire	East Anglia
		SVTB Williams	SDP-Liberal Alliance	16564
		CJ Howard	Labour	15319
		ME Wright	Green	597

Cambridgeshire North East	74231	MD Moss	Conservative	26983	Cambridgeshire	East Anglia
		CR Freud	SDP-Liberal Alliance	25555
		RJ Harris	Labour	4891

Cambridgeshire South East	73216	JET Paice	Conservative	32901	Cambridgeshire	East Anglia
		PC Lee	SDP-Liberal Alliance	15399
		TG Ling	Labour	7694

Cambridgeshire South West	81658	A Grant	Conservative	36622	Cambridgeshire	East Anglia
		DC Nicholls	SDP-Liberal Alliance	18371
		J Billing	Labour	8434

Cannock and Burntwood	68137	JGD Howarth	Conservative	24186	Staffordshire	Severn
		GE Roberts	Labour	21497
		N Stanley	SDP-Liberal Alliance	8698

Canterbury	76062	JWH Brazier	Conservative	30273	Kent	South East
		J Purchese	SDP-Liberal Alliance	15382
		LA Keen	Labour	9494
		S Dawe	Green	947
		JM White	Independent	157

Cardiff Central	52980	I Grist	Conservative	15241	South Glamorgan	Wales
		JO Jones	Labour	13255
		MJ German	SDP-Liberal Alliance	12062
		SM Caiach	Plaid Cymru	535

Cardiff North	54704	GH Jones	Conservative	20061	South Glamorgan	Wales
		SH Tarbet	Labour	11827
		AW Jeremy	SDP-Liberal Alliance	11725
		EM Bush	Plaid Cymru	692

Cardiff South and Penarth	58714	AE Michael	Labour	20956	South Glamorgan	Wales
		GJJ Neale	Conservative	16382
		JE Randerson	SDP-Liberal Alliance	6900
		SA Edwards	Plaid Cymru	599

Cardiff West	57363	HR Morgan	Labour	20329	South Glamorgan	Wales
		S Terlezki	Conservative	16284
		RG Drake	SDP-Liberal Alliance	7300
		PJ Keelan	Plaid Cymru	736

Carlisle	55053	EA Martlew	Labour	18311	Cumbria	North
		WG Hodgson	Conservative	17395
		RS Hunt	SDP-Liberal Alliance	7655

Carmarthen	65252	AW Williams	Labour	19128	Dyfed	Wales
		R Richards	Conservative	14811
		HT Edwards	Plaid Cymru	12457
		GG Jones	SDP-Liberal Alliance	7203
		GE Oubridge	Green	481

Carrick Cumnock and Doon Valley	56360	G Foulkes	Labour	25669	Ayrshire and Lanark	West Scotland
		S Stevenson	Conservative	8867
		M Ali	SDP-Liberal Alliance	4106
		CD Calman	Scottish National Party	4094

Carshalton and Wallington	69120	FN Foreman	Conservative	27984	Sutton	South London
		JD Grant	SDP-Liberal Alliance	13575
		JG Baker	Labour	9440
		RW Steel	Green	843

Castle Point	65992	B Braine	Conservative	29681	Essex	Essex
		AP Bastow	SDP-Liberal Alliance	10433
		WA Deal	Labour	9422

Ceredigion and Pembroke North	63141	GW Howells	SDP-Liberal Alliance	17683	Dyfed	Wales
		OJ Williams	Conservative	12983
		JR Davies	Labour	8965
		CG Davis	Plaid Cymru	7848
		MA Wakefield	Green	821

Cheadle	68332	SR Day	Conservative	30484	Eastern Manchester	Greater Manchester
		AB Leah	SDP-Liberal Alliance	19853
		A Coffey	Labour	5037

Chelmsford	82564	SHM Burns	Conservative	35231	Essex	Essex
		SG Mole	SDP-Liberal Alliance	27470
		CE Playford	Labour	4642
		AC Slade	Green	486

Chelsea	49534	NP Scott	Conservative	18443	Kensington and Chelsea	North London
		JM Ware	SDP-Liberal Alliance	5124
		DJ Ward	Labour	4406
		N Kortvelyessy	Green	587

Cheltenham	79234	CG Irving	Conservative	31371	Gloucestershire	West
		RG Holme	SDP-Liberal Alliance	26475
		M Luker	Labour	4701

Chertsey and Walton	71448	GE Pattie	Conservative	32119	Surrey	South
		SK Stapely	SDP-Liberal Alliance	14650
		HG Trace	Labour	7185

Chesham and Amersham	71751	I Gilmour	Conservative	34504	Buckinghamshire	Essex
		AT Ketteringham	SDP-Liberal Alliance	15064
		PA Goulding	Labour	5170
		AG Darnbrough	Green	760

Chester, City Of	65845	PH Morrison	Conservative	23582	Cheshire	Severn
		D Robinson	Labour	18727
		RA Stunell	SDP-Liberal Alliance	10262

Chesterfield	70357	ANW Benn	Labour	24532	Derbyshire	East Midlands
		AH Rogers	SDP-Liberal Alliance	15955
		RP Grant	Conservative	13472

Chichester	81019	RA Nelson	Conservative	37274	West Sussex	South East
		PF Weston	SDP-Liberal Alliance	17097
		D Morrison	Labour	4751
		IFN Bagnall	Green	1196

Chingford	56797	NB Tebbit	Conservative	27110	Waltham Forest	North London
		JG Williams	SDP-Liberal Alliance	9155
		MI Cosin	Labour	6650
		E Newton	Green	634

Chipping Barnet	60876	SB Chapman	Conservative	24686	Barnet	North London
		J Skinner	SDP-Liberal Alliance	9815
		D Perkin	Labour	8115

Chislehurst	55535	RE Sims	Conservative	24165	Bromley	South London
		RA Younger-Ross	SDP-Liberal Alliance	9658
		SH Ward	Labour	8115

Chorley	78541	DR Dover	Conservative	29015	Lancashire	Lancashire
		AJ Watmough	Labour	20958
		IA Simpson	SDP-Liberal Alliance	9706
		AS Holgate	Green	714

Christchurch	70964	RJ Adley	Conservative	35656	Dorset	South West
		HJ McKenzie	SDP-Liberal Alliance	13282
		CE Longhurst	Labour	5174

Cirencester and Tewkesbury	84071	N Ridley	Conservative	36272	Gloucestershire	West
		PT Beckerlegge	SDP-Liberal Alliance	23610
		JD Naysmith	Labour	5342
		MA Curtis	Male OAP	283

The City of London and Westminster South	57428	PL Brooke	Conservative	19333	City of Westminster	North London
		JCG Smithard	SDP-Liberal Alliance	7291
		RE Bush	Labour	6821

Clackmannan	49083	M O'Neill	Labour	20317	Central	East Scotland
		A Macartney	Scottish National Party	7916
		J Parker	Conservative	5620
		A Watters	SDP-Liberal Alliance	3961

Clwyd North West	66118	A Meyer	Conservative	24116	Clwyd	Wales
		KL Thomas	Labour	12335
		OG Griffiths	SDP-Liberal Alliance	11279
		RK Davies	Plaid Cymru	1966

Clwyd South West	58158	MD Jones	Labour	16701	Clwyd	Wales
		RL Harvey	Conservative	15673
		RT Ellis	SDP-Liberal Alliance	10778
		EL Jones	Plaid Cymru	3987

Clydebank and Milngavie	50152	A Worthington	Labour	22528	Glasgow area	West Scotland
		K Hirstwood	Conservative	6224
		R Ackland	SDP-Liberal Alliance	5891
		S Fisher	Scottish National Party	4935

Clydesdale	61620	J Hood	Labour	21826	Dumfries and Galloway	West Scotland
		R Robertson	Conservative	11324
		J Boyle	SDP-Liberal Alliance	7909
		M Russell	Scottish National Party	7125

Colchester North	82420	A Buck	Conservative	32747	Essex	Essex
		A Hayman	SDP-Liberal Alliance	19124
		RA Green	Labour	10768

Colchester South and Maldon	84392	J Wakeham	Conservative	34894	Essex	Essex
		JW Stevens	SDP-Liberal Alliance	19411
		S Bigwood	Labour	9229

Colne Valley	70199	GEG Riddick	Conservative	20457	West Yorkshire	Yorkshire
		NJ Priestley	SDP-Liberal Alliance	18780
		JA Harman	Labour	16353
		MR Mullany	Green	614

Congleton	68172	JA Winterton	Conservative	26513	Cheshire	Severn
		IM Brodie-Browne	SDP-Liberal Alliance	18544
		M Knowles	Labour	9810

Conwy	52862	IWP Roberts	Conservative	15730	Clwyd	Wales
		JR Roberts	SDP-Liberal Alliance	12706
		E Williams	Labour	9049
		R Davies	Plaid Cymru	3177

Copeland	54695	JA Cunningham	Labour	20999	Cumbria	North
		ARM Toft	Conservative	19105
		ET Colgan	SDP-Liberal Alliance	4052
		RA Gibson	Green	319

Corby	66119	WR Powell	Conservative	23323	Northamptonshire	East Anglia
		HA Feather	Labour	21518
		TG Whittington	SDP-Liberal Alliance	7805

Cornwall North	72375	GA Neale	Conservative	29862	Cornwall	South West
		MN Mitchell	SDP-Liberal Alliance	24180
		C Herries	Labour	3719

Cornwall South East	70248	RA Hicks	Conservative	28818	Cornwall	South West
		IP Tunbridge	SDP-Liberal Alliance	22211
		PA Clark	Labour	4847

Coventry North East	67479	J Hughes	Labour	25832	West Midlands	West Midlands
		C Prior	Conservative	13965
		S Woods	SDP-Liberal Alliance	7502
		A McNally	Communist	310

Coventry North West	53090	G Robinson	Labour	19450	West Midlands	West Midlands
		J Powell	Conservative	13787
		T Jones	SDP-Liberal Alliance	6455

Coventry South East	51880	DJ Nellist	Labour	17969	West Midlands	West Midlands
		A Grant	Conservative	11316
		F Devine	SDP-Liberal Alliance	8095
		N Hutchinson	Green	479

Coventry South West	65567	JP Butcher	Conservative	22318	West Midlands	West Midlands
		REG Slater	Labour	19108
		R Wheway	Liberal	10166

Crawley	72076	ANW Soames	Conservative	29259	West Sussex	South East
		PJ Leo	Labour	17121
		DN Simmons	SDP-Liberal Alliance	12674

Crewe and Nantwich	72961	GP Dunwoody	Labour	25457	Cheshire	Severn
		AF Browning	Conservative	24365
